Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:21hIecms19H7JtedC6XiRk,"Fuck Off","KIKO","Panda Eyes",2015-10-16,270065,0,true,qv239km8gvh4iu36a88hqmdvg,2022-11-09T08:53:17Z,"dubstep,deathstep,drumstep","Panda Eyes Records",0.779,0.776,1,-5.454,0,0.148,0.00177,0.653,0.354,0.282,127.945,4
spotify:track:29bYsbzWt3JW2YNofPdIiq,"Sunny Side Up","Sunny Side Up","Sub.Sound",2023-06-30,192562,4,false,qv239km8gvh4iu36a88hqmdvg,2023-07-26T08:08:57Z,"dubstep","SubSoundProductions",0.645,0.933,10,-3.885,1,0.101,0.00247,0.105,0.317,0.32,127.983,3
spotify:track:1Ha3I70p4OXn1CkVWigPlG,"Fantastic","Fantastic","Sub.Sound",2017-04-26,250653,16,false,qv239km8gvh4iu36a88hqmdvg,2022-11-09T10:13:32Z,"dubstep","Sub.Sound Productions",0.643,0.687,6,-5.053,0,0.187,0.00145,0.000252,0.147,0.263,128.142,4
spotify:track:5JfvUTPH2lDA6wgbEga5pN,"Bring It Back","Bring It Back","Sub.Sound",2018-08-31,260634,21,false,qv239km8gvh4iu36a88hqmdvg,2022-11-09T16:51:27Z,"dubstep","Sub.Sound Productions",0.587,0.776,1,-5.166,0,0.0531,0.00184,0.282,0.0758,0.235,128.086,4
spotify:track:0alB8mLlPttFnyaAXnXYjz,"Bounce","Bounce","Sub.Sound",2023-08-25,264120,3,false,qv239km8gvh4iu36a88hqmdvg,2023-09-03T09:17:01Z,"dubstep","SubSoundProductions",0.693,0.927,11,-6.436,0,0.089,0.00205,0.0000686,0.231,0.449,132.981,4
spotify:track:1s4xKtox2iDujTlJ95lijT,"To & Back","Voices Call","Auvic",2015-02-23,215087,0,false,qv239km8gvh4iu36a88hqmdvg,2022-12-26T14:08:34Z,"glitch","Audiophile Live",0.682,0.809,11,-6.905,0,0.041,0.0000381,0.0204,0.0481,0.565,128.003,4
spotify:track:7MoeKp1oXeljA3KHP67kdy,"Rapid Fire","Suave Cigar Bros.","Auvic;Rob Gasser",2019-05-28,226874,9,false,qv239km8gvh4iu36a88hqmdvg,2022-11-30T07:57:46Z,"glitch,dubstep,drumstep","Auvic",0.644,0.947,5,-3.694,0,0.156,0.000328,0.114,0.38,0.505,128.008,4
spotify:track:3rAiTnpWWGbzsCckpyLUIZ,"75.000","75.000","ColBreakz",2020-10-11,332500,19,false,qv239km8gvh4iu36a88hqmdvg,2022-11-10T17:52:41Z,"dubstep","ColBreakz",0.706,0.875,9,-4.318,0,0.139,0.00227,0.0285,0.104,0.473,128.018,4
spotify:track:3JoM7LCqFBUuZVB5rsp3MU,"Charge","Charge","Bossfight",2018-08-27,203225,31,false,qv239km8gvh4iu36a88hqmdvg,2022-12-18T08:25:01Z,"dubstep,deathstep","Monstercat",0.598,0.912,6,-3.174,0,0.0652,0.00109,0.163,0.11,0.176,124.139,4
spotify:track:4NdzEa4XaQdbbaTUIJanse,"Isolation","Isolation","Mewnlight Rose",2021-07-16,387461,9,false,qv239km8gvh4iu36a88hqmdvg,2023-01-16T01:19:12Z,"happy hardcore","Exobolt",0.635,0.955,11,-2.034,1,0.12,0.0000478,0.878,0.128,0.377,129.985,4
