Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0ZVVdHWYOLnNQaEG80pj0U,"help, im falling","help, im falling","meat computer",2025-03-09,118629,44,false,saph.waffle,2025-09-03T10:47:25Z,"hyperpop,cloud rap","labels r 4 soup",0.818,0.415,1,-12.541,1,0.0593,0.0254,0.839,0.136,0.277,129.982,4
spotify:track:61BRbDVw44CVNMfMvYX3ct,"Hurt So Good","April Mixtape 2","Snow Strippers",2022-09-15,181000,40,false,saph.waffle,2025-09-03T10:47:38Z,"electroclash,witch house","Nice Bass Bro",0.707,0.906,5,-6.515,0,0.102,0.0559,0.00612,0.1,0.309,120.024,4
spotify:track:5jcyodnhE0mtHu6z8iTMko,"Undercover Lover","Undercover Lover","Somewhere Special",2023-08-03,166956,38,false,saph.waffle,2025-09-21T14:39:03Z,"electroclash,witch house,hyperpop","Somewhere Special",0.566,0.628,7,-9.899,1,0.0333,0.00323,0.825,0.349,0.533,137.969,4
spotify:track:6op9ZtN24fminx5EGW400m,"MDK","exclusives","snowplug",2024-10-28,136766,36,true,saph.waffle,2025-09-21T14:39:30Z,"electroclash,witch house","7723902 Records DK",0.746,0.958,1,-5.784,0,0.0692,0.13,0.0000853,0.0474,0.801,128.004,4
spotify:track:2osuJNdKgYW40mvdpXv1ZE,"Wooden girl","Basspunk 2","Bassvictim",2025-01-30,175555,52,false,saph.waffle,2025-09-21T14:40:10Z,"electroclash,witch house,hyperpop","TWIN",0.487,0.612,7,-8.324,1,0.07,0.00315,0,0.0934,0.221,135.135,4
spotify:track:3pkXNBtkg8E2xRAKrnu43s,"iPod Touch","iPod Touch","Ninajirachi",2025-06-20,196524,50,false,saph.waffle,2025-09-21T14:40:28Z,"hyperpop,electroclash","NLV Records",0.642,0.681,5,-11.806,0,0.197,0.0113,0.177,0.478,0.501,137.983,4
spotify:track:2ogIwH7SqsgCjXc5KJOes3,"meant2be","meant2be","The Hellp",2022-08-10,193203,49,false,saph.waffle,2025-09-21T14:40:48Z,"electroclash,new rave,hyperpop","Terrible Records",0.764,0.621,3,-5.804,1,0.156,0.0255,0,0.835,0.862,140.056,4
spotify:track:06ujEo9w9cmYeamYhDuRaz,"Country Road","Country Road","The Hellp",2025-09-11,204000,40,false,saph.waffle,2025-09-21T14:40:53Z,"electroclash,new rave,hyperpop","Atlantic Records",0.689,0.909,6,-3.709,0,0.0458,0.0255,0.00826,0.0988,0.499,120.003,4
spotify:track:3hlbMZoeYUllnXVnE9OnLh,"Throw It Back Away","Night Killaz Vol. 2","Snow Strippers",2024-05-08,175609,44,false,saph.waffle,2025-09-21T14:41:01Z,"electroclash,witch house","Surf Gang Records",0.64,0.944,7,-2.647,1,0.0435,0.161,0,0.106,0.684,123.027,4
spotify:track:2mB9h4ED7P8PCErQPF3aso,"liverounds","liverounds","damon r.",2024-04-04,122571,37,false,saph.waffle,2025-09-21T14:41:16Z,"electroclash,hyperpop,witch house,new rave","TWIN",0.575,0.868,1,-5.548,1,0.055,0.00006,0.0846,0.361,0.427,139.962,4
spotify:track:5HXgmD0Qbdjn8crHpTwlvm,"tricked out","tricked out","damon r.",2024-09-30,185142,42,true,saph.waffle,2025-09-21T14:41:20Z,"electroclash,hyperpop,witch house,new rave","damon r.",0.572,0.56,11,-7.442,0,0.177,0.000641,0.00000134,0.383,0.609,140.021,4
spotify:track:09xhawlPUifhftf8zuie7w,"Fever","Fever","Buckshot;fakemink",2025-08-22,144521,80,true,saph.waffle,2025-09-21T14:42:02Z,"cloud rap","-",0.785,0.947,0,-2.24,1,0.0341,0.0458,0.00000132,0.0458,0.782,114.976,4
spotify:track:6UqXNUN6UNz0oRTt6D2Voy,"Baklava","Disco Biscuit","fakemink",2024-08-14,116415,6,true,saph.waffle,2025-09-21T14:42:30Z,"cloud rap","EtnaVeraVela",0.629,0.898,6,-6.67,0,0.228,0.197,0,0.126,0.524,98.061,4
spotify:track:2Sr0XRSbvTLT6Vks95PkL2,"Crash","Crash","Svard",2025-05-09,178522,28,false,saph.waffle,2025-09-21T14:45:13Z,"","1svard",0.256,0.813,11,-5.447,0,0.0451,0.000131,0.526,0.651,0.123,130.231,4
spotify:track:3gqB3DEpqJB9aPh39hdSIq,"Winter Glory Calling","Dopamine Machine 3","DJmegan23",2024-03-29,112402,8,false,saph.waffle,2025-09-21T14:50:48Z,"electroclash,hyperpop,cloud rap","Essence",0.495,0.502,0,-9.899,1,0.0325,0.62,0.91,0.117,0.156,160.018,4
spotify:track:2cmRpmO04TLaKPzmAzySYZ,"Dance Yrself Clean","This Is Happening","LCD Soundsystem",2010-05-17,536471,65,false,saph.waffle,2025-09-21T14:53:06Z,"alternative dance,new rave","Parlophone UK",0.739,0.611,11,-9.829,1,0.0622,0.00557,0.725,0.04,0.794,98.004,4
spotify:track:6xJZmA4B5e6atru3Fk4ILw,"Miracle","Miracle","Cece Natalie",2023-10-31,185279,52,false,saph.waffle,2025-10-03T20:17:42Z,"electroclash,hyperpop","3223570 Records DK",0.549,0.559,1,-9.651,1,0.0361,0.00669,0,0.106,0.133,95.897,4
spotify:track:2SANR29IcggqNI8xxB8USl,"gymnastics - cece natalie house remix","Recycling Bin Collection 2","Cece Natalie",2024-11-05,162625,53,false,saph.waffle,2025-10-03T20:17:46Z,"electroclash,hyperpop","Cece Natalie",0.555,0.564,1,-13.459,1,0.0441,0.0000273,0.652,0.2,0.584,124.009,4
spotify:track:2Eik6hWs4nI9gykU3dWqgt,"Exitin","Miss Behaves","Cece Natalie",2024-07-25,187096,0,false,saph.waffle,2025-10-03T20:23:25Z,"electroclash,hyperpop","Lipgloss Records",0.603,0.606,2,-8.507,1,0.0289,0.0122,0.00000413,0.176,0.807,93.008,4
spotify:track:51UobEKF6zZUM8i36EgHfP,"Like a taxi (Oh well)","Miss Behaves","Cece Natalie",2024-07-25,167160,0,false,saph.waffle,2025-10-05T11:37:45Z,"electroclash,hyperpop","Lipgloss Records",0.655,0.867,1,-9.374,0,0.0681,0.0158,0,0.717,0.429,100.522,4
spotify:track:08wXd7onPP5sovp3Wh1G1V,"Ambulance","Miss Behaves","Cece Natalie",2024-07-25,146866,0,true,saph.waffle,2025-10-05T11:37:53Z,"electroclash,hyperpop","Lipgloss Records",0.797,0.528,1,-9.095,1,0.0417,0.0388,0,0.165,0.647,115.034,4
spotify:track:24hcxCeKVViZVNljIis2Qe,"my type","play","soundwhore",2025-09-27,175774,1,false,saph.waffle,2025-10-05T11:38:01Z,"electroclash","f.Boo",0.707,0.707,1,-5.827,0,0.0434,0.0025,0.00436,0.0776,0.454,141.981,4
spotify:track:2FWbmKXuITQ5q9z3JGy0Yt,"754","Miss Behaves","Cece Natalie",2024-07-25,245413,0,false,saph.waffle,2025-10-05T19:08:01Z,"electroclash,hyperpop","Lipgloss Records",0.713,0.747,1,-8.761,1,0.0359,0.207,0.0212,0.119,0.617,133.015,4
spotify:track:58BY7rSQFTkgcFbgXLts2s,"2007","New Superheroes & Demos","YOU LOVE HER",2015-06-15,273485,38,false,saph.waffle,2025-10-15T19:38:25Z,"witch house,electroclash,new rave","Duetti",0.273,0.868,5,-2.158,0,0.0646,0.0000164,0.0493,0.0981,0.494,135.192,4
spotify:track:64068gRxJs2MFX1zMLVQXJ,"wake me up","wake me up","anna luna",2024-07-25,129373,42,false,saph.waffle,2025-10-15T19:38:26Z,"electroclash,witch house,hyperpop","lady aurora can't go home",0.795,0.911,0,-5.147,1,0.176,0.127,0.258,0.138,0.679,128.017,4
spotify:track:173oCRuE5CCCiG2XSzxUQH,"Telephone","Ridgeway Drive / Blurred Sentimentality","Elxnce;Cece Natalie",2025-06-06,128415,45,true,saph.waffle,2025-10-05T19:40:27Z,"hyperpop,electroclash","SONG® Music",0.553,0.899,8,-6.894,1,0.029,0.0119,0.0116,0.116,0.724,145.78,4
spotify:track:720fSjJxlKX4E8Uhd4AeYx,"Tennis Court","Miss Behaves","Cece Natalie",2024-07-25,191721,0,false,saph.waffle,2025-10-05T19:40:32Z,"electroclash,hyperpop","Lipgloss Records",0.582,0.579,4,-10.936,0,0.104,0.0106,0.0165,0.166,0.195,161.484,4
spotify:track:0xytPK0VHd8cnDZxgUmSD4,"Heroes","U.S.T","The Truth",2023-07-24,193600,44,true,saph.waffle,2025-10-05T19:41:11Z,"electroclash","The Truth",0.518,0.888,2,-4.964,1,0.0355,0.000467,0.0168,0.138,0.566,149.997,4
spotify:track:2nWr3QxoMGafCBV67VLZhm,"bf847","bf847","PRINT;march",2025-01-13,161168,15,true,saph.waffle,2025-10-05T19:41:44Z,"","Dopee Recordings",0.757,0.583,11,-7.829,1,0.136,0.0222,0.00000872,0.156,0.763,137.028,4
spotify:track:1T0HIycH4ky39uNxInov5e,"Shot the Gun","War","Brothel in Belize",2025-05-30,156716,27,true,saph.waffle,2025-10-23T02:50:01Z,"electroclash,witch house","Brothel in Belize",0.475,0.804,4,-8.182,0,0.118,0.000558,0,0.358,0.149,110.035,4
spotify:track:73qVW0IeTUouA44s1Odqed,"Not even lying","Not even lying","Cece Natalie",2025-09-05,181834,33,true,saph.waffle,2025-10-23T02:50:07Z,"electroclash,hyperpop","Cece Natalie",0.467,0.624,9,-6.026,0,0.0334,0.00374,0.0203,0.223,0.0788,131.773,4
spotify:track:1PDy5ezNt5OLCw3ew79ywB,"With you","Basspunk 2","Bassvictim",2025-01-30,163384,50,false,saph.waffle,2025-10-23T02:50:11Z,"electroclash,witch house,hyperpop","TWIN",0.715,0.484,2,-8.689,1,0.0776,0.00608,0,0.105,0.492,129.983,4
spotify:track:6EYnaxvl2fkGN7vPmooa77,"The Meadow Where I Died","BLACKTHORN","Ayegy",2024-11-29,152713,26,false,saph.waffle,2025-10-23T02:50:15Z,"electroclash","nexus8",0.64,0.699,6,-8.039,0,0.117,0.00159,0.313,0.353,0.441,169.965,4
