Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3QTRSMkio5iEka29Ek2DD5,"Moving In","Feeling Fades","Rezident;Elmar",2025-05-09,243453,53,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"melodic house,deep house","Anjunadeep",0.757,0.66,6,-8.051,1,0.0348,0.038,0.866,0.088,0.596,123.052,4
spotify:track:4yiZRvxlnnof4pKzxXGUpc,"Something Comforting","Nurture","Porter Robinson",2021-04-23,281974,54,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"edm,electronic","Mom+Pop Music",0.474,0.558,8,-9.688,1,0.0298,0.0448,0.00000379,0.0806,0.291,143.993,4
spotify:track:1xqT27jSG1Y15vOXfsV0gv,"iPod Touch","I Love My Computer","Ninajirachi",2025-08-08,196522,64,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"hyperpop,electroclash","NLV Records",0.641,0.867,5,-4.538,0,0.131,0.00353,0.00498,0.388,0.734,137.948,4
spotify:track:2OE8b4XUccHrareZNJRSLc,"By Your Side","Disk Utility","G Jones;Eprom",2025-11-21,192814,37,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"bass music,drumstep,glitch,dubstep","Illusory Records",0.593,0.89,1,-4.813,1,0.0339,0.00517,0.749,0.07,0.201,139.983,4
spotify:track:6VoRHJReczgAxZnnQj0p8F,"Off The Clock","Off The Clock","Discip",2025-10-17,191572,49,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"tech house","Insomniac Records",0.784,0.827,1,-7.366,1,0.0574,0.000205,0.388,0.678,0.94,128.007,4
spotify:track:4gY7kztapN7xri8AXsJn8W,"Mania","Mania","Ky William;ANATTA;Sophie Engerman",2025-01-31,251250,19,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"latin house,tech house","Factory 93 Records",0.736,0.857,2,-4.211,1,0.0307,0.000307,0.0729,0.194,0.407,128,4
spotify:track:5vASuVQkngtFoCOczem52V,"On Again","On Again","Mau P",2024-04-30,228000,58,true,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"tech house,house","Insomniac Records",0.61,0.951,0,-4.659,0,0.0665,0.00482,0.0109,0.149,0.304,129.976,4
spotify:track:6atTrGB6eK8NOT6nniI237,"You & Me","You & Me","Max Styler",2025-10-17,214488,55,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"tech house","Nu Moda",0.765,0.841,0,-6.82,1,0.0542,0.0216,0.859,0.102,0.38,126.989,4
spotify:track:2vFabIc6h3F6GiZCsxq8zw,"X-Rated","X-Rated","Cloonee;Funkdoobiest",2025-05-16,184620,63,true,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"tech house,house,latin house,old school hip hop","Epic/Legacy",0.91,0.831,9,-5.489,1,0.257,0.3,0.00293,0.0699,0.704,129.954,4
spotify:track:5fNaWjwU4FvSZoX1Q7g8gZ,"Cocaine Inside My Blunts","Cocaine Inside My Blunts","Disco Lines",2025-10-29,187733,54,true,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"stutter house","Good Good Records",0.789,0.702,10,-6.698,1,0.0405,0.168,0.139,0.405,0.764,129.998,4
spotify:track:2aiiorAu7zLKYanYv47LjN,"Funk U Want","Funk U Want","DJ Mandy",2025-07-18,210909,34,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"","Too Future",0.736,0.928,2,-6.268,1,0.308,0.000771,0.349,0.0562,0.634,132.039,4
spotify:track:4RwHzzXa5q8TO4jqORWgUi,"Drunk Wishing","Drunk Wishing","Distant Matter;Arden Jones",2024-12-06,184644,51,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"stutter house","SELENE / Blue Suede",0.627,0.82,11,-4.5,0,0.221,0.289,0.000193,0.442,0.319,129.962,4
spotify:track:2AcrZKYp5IC6bB5MkCI9d0,"Bigelectronic","Sample Inspector EP","RUZE;Robbie Doherty",2025-01-17,182255,21,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"rally house,house,tech house","Factory 93 Records",0.707,0.976,0,-5.956,0,0.0463,0.0036,0.871,0.334,0.53,132.989,4
spotify:track:77UBLe8jlRIxn8AsouUtS1,"EYES","EYES","Roddy Lima",2025-12-19,213375,41,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"tech house,indie dance","Truesoul",0.751,0.927,1,-6.769,1,0.0883,0.000205,0.91,0.0582,0.63,127.963,4
spotify:track:5DgCDCuuevkqBmyFMjhbUc,"Dani Girl","Dani Girl","Ranger Trucco",2022-02-04,234293,38,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"tech house","Spinnin' Deep",0.805,0.78,0,-6.366,1,0.0729,0.00261,0.896,0.0636,0.604,125.03,4
spotify:track:1X6R0sENcToR83rRjBN5GS,"Flava","Flava / Check One","bullet tooth",2025-12-26,216500,45,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"uk garage,bassline,hard house","rumours",0.824,0.89,2,-5.213,1,0.0631,0.0018,0.354,0.0482,0.559,129.994,4
