Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7f4bRMqRKRfUNPW2gbTHSt,"Save Me From Myself (with NoMBe & Big Gigantic)","Kids At Play- EP","Louis The Child;NoMBe;Big Gigantic",2018-10-26,211685,45,false,1228449881,2025-10-01T15:05:00Z,"","Louis The Child / Interscope",0.673,0.676,4,-4.888,0,0.216,0.0198,0.0000126,0.428,0.391,82.979,4
spotify:track:7n9EINCNipJZE8Whn3If4Z,"Journey","Fluorescence","Big Gigantic;Ganja White Night;DENM",2025-06-20,229129,34,false,1228449881,2025-10-01T15:05:11Z,"dubstep,riddim,bass music,edm,dub,reggae rock","Big Gigantic",0.622,0.92,5,-1.057,0,0.0492,0.00133,0.082,0.341,0.729,77.514,4
spotify:track:7nYClzzNY6f3EcfeDFNqhS,"When I Get There","Invincible EP","Big Wild",2017-02-10,220000,64,false,1228449881,2025-10-01T15:05:25Z,"","Foreign Family Collective",0.693,0.488,0,-7.17,1,0.0367,0.000192,0.588,0.131,0.13,96.015,4
spotify:track:4oYzwOTWpP3JTyKrTHJtqw,"Awaken","Superdream","Big Wild",2019-02-01,182686,58,false,1228449881,2025-10-01T15:05:32Z,"","Counter Records",0.493,0.344,2,-8.876,1,0.0381,0.752,0.000499,0.303,0.119,139.994,3
spotify:track:7dkbGNwFsrNomPLRDdMdCn,"Stardust","Wild Child","Big Wild",2025-08-29,240052,40,false,1228449881,2025-10-01T15:05:37Z,"","Giant Music",0.589,0.68,9,-9.435,1,0.0288,0.259,0.634,0.111,0.377,98.742,4
spotify:track:4DAaQ5InUO23d8yNRbB0Yj,"6's to 9's","Superdream","Big Wild;Rationale",2019-02-01,206073,62,false,1228449881,2025-10-01T15:05:56Z,"","Counter Records",0.714,0.663,8,-5.799,1,0.0694,0.145,0,0.264,0.64,95.497,4
spotify:track:4IBwgoDpNG2p7EouVtFw0E,"Venice Venture","Venice Venture","Big Wild",2014-07-15,220865,54,false,1228449881,2025-10-01T15:06:05Z,"","n/a",0.744,0.756,9,-7.72,1,0.13,0.0954,0.698,0.893,0.364,160.981,4
spotify:track:59F5qOMpqqclD21cIAxFEo,"All The Way (feat. Bailey Zimmerman)","I Hope You're Happy (Commentary Version)","BigXthaPlug;Bailey Zimmerman",2025-08-21,165000,76,true,1228449881,2025-10-01T15:06:22Z,"southern hip hop,country","BigXthaPlug under exclusive license to UnitedMasters LLC",0.77,0.59,11,-6.374,1,0.0385,0.278,0,0.149,0.424,135.049,4
spotify:track:4QTlxavdQGUVitxAvQqqkU,"Mmhmm","THE BIGGEST","BigXthaPlug",2023-12-01,119015,76,true,1228449881,2025-10-01T15:06:29Z,"southern hip hop","BigXthaPlug under exclusive license to UnitedMasters LLC",0.93,0.682,9,-8.799,1,0.331,0.028,0,0.129,0.962,126.003,4
spotify:track:7hrFCoyWwKep7qp1lP4oga,"Back On My BS","THE BIGGEST","BigXthaPlug",2023-12-01,94426,76,true,1228449881,2025-10-01T15:06:36Z,"southern hip hop","BigXthaPlug under exclusive license to UnitedMasters LLC",0.804,0.573,9,-8.654,1,0.33,0.238,0.00817,0.372,0.701,121.961,4
