Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6Rvtbuj7EXYaDnjyfeRh6z,"Baby Shark - Jauz Remix","Baby Shark 10 Years","Pinkfong;Jauz",2025-08-08,216781,28,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"children's music,lullaby,bass house,edm,future house,dubstep,electro house","Pinkfong",0.738,0.987,7,-2.273,1,0.0315,0.0963,0.117,0.121,0.675,128.027,4
spotify:track:0gahmokctHhYjyR3ZUGr7L,"Final Song - Diplo & Jauz Remix","Final Song (Diplo & Jauz Remix)","MØ;Diplo;Jauz",2016-12-30,190480,45,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"moombahton,bass house,edm,future house,dubstep,electro house","Chess Club/RCA Victor",0.687,0.843,9,-2.974,1,0.0312,0.208,0.000917,0.0751,0.344,126.012,4
spotify:track:51hgZDw4VXlJPYH52Ynbf5,"Nirvana (God in Designer)","Nirvana (God in Designer)","The Kids",2022-11-16,99512,47,true,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"","Duetti",0.772,0.596,2,-5.816,1,0.166,0.00575,0,0.1,0.705,82.081,4
spotify:track:6YXNVBjArceAPo4OROoBBF,"Cheat Code","Cheat Code","The Kids",2022-10-14,217182,52,true,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"","The Kids",0.741,0.721,1,-5.226,1,0.17,0.0139,0.0000268,0.114,0.709,149.95,4
spotify:track:1A4P15LhWbJOPSE3JTRRGZ,"BAD SIDE","BAD SIDE","86LOVE;The Kids;Tinywiings",2025-12-15,186122,46,true,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"","broke",0.937,0.446,8,-9.387,0,0.179,0.0841,0.000037,0.0829,0.32,98.009,4
spotify:track:0d5rspEHfsu5mCB7J2aGhi,"Trust Fall","The Dark Night of the Soul","Kaivon;LSDREAM;Gayle Fuller",2026-02-13,247384,32,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"future bass,melodic bass,edm,dubstep,bass music","Trippy Bee Records",0.464,0.824,2,-4.598,1,0.0493,0.102,0.0012,0.09,0.146,130.02,4
spotify:track:0Mcts4Xh4FKZXOIy9tAjbA,"PEACE LOVE & WUBZ","PEACE LOVE & WUBZ","LSDREAM;Cojaxx",2021-09-24,240000,46,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"dubstep,bass music,edm","WAKAAN",0.659,0.802,8,-3.597,0,0.0518,0.0018,0.00308,0.101,0.371,90.01,4
spotify:track:7MediosGgQmnwMxAPGaIBm,"SHADOW SELF","RENEGADES OF LIGHT","LSDREAM",2019-04-12,249544,45,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"dubstep,bass music,edm","Wakaan",0.455,0.88,9,-5.923,1,0.111,0.0291,0.000846,0.146,0.346,172.081,4
spotify:track:6oosMYrpIekDxg67SV60Va,"IMY (feat. Bella Renee)","DISRUPTOR LP","REAPER;Bella Renee",2022-05-06,166896,53,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"drum and bass,drumstep,dubstep,melodic bass","Bassrush Records",0.426,0.918,4,-1.543,0,0.0396,0.0233,0.000314,0.11,0.297,174.02,4
spotify:track:5pDsLciWKVoFt2bUBTLp4n,"XLR8","DISRUPTOR LP","REAPER",2022-05-06,224137,46,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"drum and bass,drumstep,dubstep","Bassrush Records",0.412,0.955,2,-1.582,1,0.385,0.0141,0.000806,0.211,0.31,173.847,4
